avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,anomaly_score,anomalyFlag
296872.6,0.027,0.483,0.062,236028.38,0,107,0.1384942206578864,0
287917.83,0.044,0.402,0.132,106495.96,0,113,0.17523180935609267,0
486555.21,0.021,0.379,0.11,281455.49,0,89,0.11614167991894886,0
465892.91,0.036,0.376,0.099,270380.04,0,107,0.12292563533236006,0
348998.79,0.021,0.375,0.052,178957.6,0,107,0.13242645106616419,0
306907.31,0.045,0.338,0.109,324058.96,0,112,0.13823635508803606,0
324794.02,0.028,0.275,0.0,352653.87,1,85,0.0276947455954345,0
291373.86,0.021,0.407,0.216,320117.48,0,116,0.14601456758593906,0
345582.69,0.032,0.422,0.117,383074.5,0,91,0.12488786813618619,0
495562.29,0.043,0.303,0.186,170220.61,0,96,0.12353983256080253,0
309260.35,0.044,0.302,0.175,248035.37,0,79,0.15776897446887878,0
319276.41,0.044,0.365,0.165,97249.34,0,90,0.17285896681604163,0
482101.98,0.029,0.358,0.075,407711.99,0,87,0.09450450260866566,0
386805.38,0.031,0.317,0.171,180757.84,0,98,0.1570214175302425,0
502060.18,0.029,0.282,0.126,379765.57,0,105,0.08974679157298382,0
369717.55,0.043,0.447,0.215,172928.71,0,116,0.16707005096259536,0
416853.7,0.039,0.353,0.268,279166.93,0,112,0.13593574617073506,0
323846.02,0.031,0.342,0.202,240363.44,0,94,0.1600879609692854,0
314956.86,0.042,0.256,0.186,331932.8,0,80,0.12002119556529312,0
517708.99,0.032,0.335,0.013,483962.42,0,81,0.046537802997592026,0
386054.03,0.033,0.386,0.216,163654.9,0,115,0.16238125205047077,0
305372.55,0.032,0.35,0.165,190907.3,0,103,0.17147195916330543,0
302111.47,0.022,0.363,0.153,86676.19,0,108,0.16563956131387647,0
427032.0,0.024,0.434,0.161,232133.54,0,96,0.1384808243895702,0
467656.63,0.03,0.327,0.196,356591.72,0,78,0.12416842485497792,0
308559.44,0.036,0.439,0.127,274296.62,1,77,0.10637556337223486,0
488092.92,0.049,0.292,0.16,373332.05,1,89,0.06258744463062249,0
488321.63,0.022,0.335,0.177,466628.46,0,80,0.0933884002740063,0
313314.51,0.028,0.438,0.128,205950.62,0,97,0.1606805898007695,0
417094.82,0.04,0.371,0.188,420058.73,0,120,0.11928068909222533,0
499770.8,0.045,0.356,0.205,134431.63,1,73,0.0876838465673242,0
413813.97,0.023,0.375,0.071,185054.86,1,98,0.0827515429611192,0
437131.58,0.039,0.375,0.195,462562.88,0,103,0.10383859727190886,0
397806.44,0.029,0.364,0.056,186703.57,0,72,0.13026640683388185,0
504199.51,0.024,0.441,0.099,452331.75,0,77,0.07039014967237989,0
286106.89,0.022,0.331,0.182,251230.42,0,111,0.16072304134241072,0
403682.36,0.036,0.336,0.119,484054.46,0,102,0.09822489162801196,0
332766.66,0.041,0.409,0.199,114568.39,0,118,0.1714852979940692,0
478788.73,0.04,0.436,0.072,330766.34,0,89,0.1004712447757703,0
456310.76,0.047,0.32,0.119,489112.09,0,113,0.08742737136379986,0
522056.9,0.029,0.401,0.236,434475.02,1,88,0.05190248596492464,0
478022.72,0.022,0.432,0.09,580439.07,0,102,0.0486783223303584,0
290392.74,0.045,0.353,0.201,284774.41,0,117,0.1597198780110789,0
487986.99,0.035,0.342,0.119,263130.53,1,99,0.07402823283392634,0
385056.3,0.038,0.294,0.15,309953.02,0,96,0.13123384806495741,0
372984.07,0.044,0.35,0.164,288427.88,0,119,0.1520298426201484,0
356982.63,0.035,0.341,0.219,362835.52,0,117,0.13591209974919777,0
314269.43,0.044,0.371,0.209,281385.11,0,75,0.15802929791701598,0
492620.32,0.045,0.377,0.074,309541.03,0,102,0.10616797441138276,0
286289.26,0.045,0.305,0.056,250055.76,0,108,0.12866960331408828,0
338438.73,0.023,0.251,0.068,304249.15,0,99,0.08713228386627958,0
475493.02,0.046,0.271,0.079,118281.13,0,117,0.0994477427745879,0
293838.93,0.027,0.43,0.172,204505.21,0,72,0.1743311458738327,0
345833.47,0.033,0.333,0.16,88977.92,0,88,0.16129348511108377,0
396536.9,0.023,0.34,0.164,274260.09,0,99,0.14678164338266642,0
514996.12,0.023,0.414,0.117,475537.73,0,118,0.07516237363219525,0
300802.82,0.038,0.305,0.043,121143.18,0,82,0.13496737767209627,0
478738.68,0.042,0.356,0.231,454304.55,0,110,0.09612500519873185,0
435740.22,0.02,0.378,0.176,360915.65,0,77,0.12739089967260459,0
436294.11,0.025,0.338,0.152,107047.42,0,80,0.14276237800002856,0
513085.71,0.023,0.327,0.097,452404.75,0,75,0.08170872257011341,0
302246.61,0.039,0.414,0.163,160958.94,0,89,0.17928527269260186,0
293542.98,0.041,0.353,0.161,117819.71,0,89,0.17798929021736604,0
296302.52,0.042,0.263,0.19,320114.97,1,119,0.08379864063849007,0
295178.54,0.041,0.366,0.1,176794.77,0,94,0.1615696438646908,0
351150.25,0.045,0.29,0.167,160113.36,0,95,0.1516179877846322,0
520714.72,0.046,0.428,0.12,356002.83,0,81,0.10311063672593207,0
350187.96,0.049,0.335,0.117,323469.8,0,80,0.1319199595274586,0
505109.5,0.027,0.407,0.082,550588.3,0,98,0.052034648188185706,0
302097.65,0.048,0.353,0.198,220347.96,0,76,0.1704895601337299,0
401166.54,0.036,0.364,0.101,189950.13,0,74,0.14334786118840087,0
404623.57,0.045,0.314,0.147,123310.11,0,107,0.15268760914998686,0
441094.18,0.032,0.409,0.05,370025.92,0,92,0.09918952898123146,0
331931.3,0.047,0.357,0.169,378493.7,0,97,0.1412028849090815,0
476230.26,0.044,0.351,0.162,135384.36,0,108,0.1455380397243608,0
308663.71,0.039,0.311,0.172,328914.61,1,92,0.09441339656589387,0
285184.69,0.047,0.446,0.115,125335.19,0,100,0.1694828485869036,0
351903.8,0.024,0.325,0.051,101406.27,0,94,0.13170313428501862,0
513271.23,0.049,0.312,0.063,271779.11,0,120,0.09098685770976656,0
348986.53,0.028,0.422,0.117,155798.05,1,77,0.10759591977504057,0
439952.66,0.041,0.273,0.23,269919.38,0,93,0.12298980757109756,0
361822.37,0.03,0.302,0.126,191552.88,0,89,0.14254067288706251,0
496659.01,0.042,0.315,0.087,650810.01,1,113,-0.004216352904344078,1
472633.54,0.029,0.314,0.175,391564.42,0,115,0.11259055455679329,0
524696.26,0.047,0.393,0.093,419142.27,0,100,0.08467835320302686,0
458653.04,0.044,0.438,0.175,434456.01,0,90,0.10382155544585842,0
418756.57,0.04,0.411,0.125,116599.69,0,73,0.14891290055127243,0
361349.87,0.037,0.35,0.118,176033.59,0,113,0.15382351701081826,0
476016.57,0.041,0.328,0.188,305476.97,0,99,0.12523150158932222,0
285897.93,0.038,0.355,0.142,222739.63,0,88,0.1676715560086025,0
516797.33,0.038,0.369,0.081,139748.13,0,102,0.1093180225666075,0
347638.91,0.028,0.364,0.098,240231.57,0,88,0.14064010837660995,0
397240.94,0.033,0.256,0.094,266075.79,0,82,0.09964061266204355,0
303688.98,0.033,0.404,0.203,129238.98,0,96,0.17517478951410104,0
343889.12,0.032,0.377,0.13,190970.72,0,99,0.15845483260861137,0
306474.6,0.049,0.358,0.075,86230.99,0,77,0.15098848949237376,0
466661.93,0.044,0.307,0.218,281683.09,0,104,0.12029939646255683,0
468317.71,0.031,0.351,0.147,500773.52,0,82,0.09257999886496371,0
299934.4,0.036,0.369,0.132,177755.22,0,75,0.17143530215050007,0
420765.46,0.037,0.291,0.145,227684.15,0,98,0.13477544806884134,0
341450.69,0.041,0.385,0.084,161783.14,0,83,0.14981430684057395,0
304289.2,0.048,0.341,0.063,332483.37,0,107,0.12120202742874925,0
373608.9,0.034,0.366,0.16,333763.92,0,92,0.14570149485142936,0
287289.57,0.024,0.388,0.104,147085.63,0,87,0.1623398911997096,0
414986.46,0.025,0.441,0.15,315418.09,0,87,0.13079445695592873,0
426764.39,0.024,0.355,0.108,374405.38,0,109,0.11626252716672697,0
378408.67,0.033,0.344,0.163,351758.53,0,105,0.1444329065677159,0
299146.71,0.042,0.42,0.108,237438.19,0,78,0.15707750752526778,0
304158.2,0.044,0.311,0.137,183071.43,0,119,0.1579310294007879,0
345623.23,0.045,0.375,0.104,210502.47,0,85,0.14960513307126477,0
514420.29,0.041,0.368,0.112,133745.27,0,82,0.1173424947023054,0
304154.73,0.044,0.334,0.188,341387.43,0,88,0.14579972004037361,0
511956.8,0.03,0.356,0.144,228627.86,0,117,0.12470409523629639,0
485833.77,0.047,0.396,0.251,164549.32,0,93,0.12990250785069385,0
367105.41,0.022,0.273,0.229,316787.1,0,99,0.11805888272502457,0
512663.49,0.038,0.417,0.17,628973.6,0,85,0.04972022109153473,0
296416.57,0.044,0.344,0.11,140204.01,0,113,0.16404977921027303,0
379436.1,0.037,0.265,0.081,79219.91,0,79,0.1097925627893061,0
482650.73,0.041,0.31,0.152,320000.79,1,101,0.06997976362350389,0
344161.32,0.037,0.384,0.121,164986.53,0,97,0.15881922416147398,0
482625.41,0.049,0.333,0.249,472135.55,0,112,0.08426290565222705,0
408509.41,0.035,0.351,0.202,337403.97,0,114,0.14120198195201922,0
335396.63,0.027,0.351,0.115,240215.61,0,94,0.1472412319269124,0
286636.88,0.035,0.254,0.157,288586.9,0,114,0.1264284435784403,0
459738.93,0.025,0.415,0.126,134817.73,0,76,0.13462049364766798,0
382184.23,0.032,0.332,0.097,384493.29,0,99,0.11914286400238461,0
285610.7,0.043,0.314,0.18,194085.3,0,80,0.16865593103660265,0
472869.84,0.029,0.339,0.192,348191.63,0,106,0.12252584221347357,0
505864.43,0.041,0.434,0.122,207997.01,0,80,0.11796471440499606,0
381847.45,0.03,0.337,0.173,327076.35,1,113,0.09432792253363392,0
479875.25,0.038,0.361,0.098,398990.73,0,88,0.10902484002205742,0
455519.93,0.024,0.355,0.155,200250.71,0,96,0.14286184793529577,0
490954.03,0.023,0.399,0.135,220863.66,1,97,0.08775661220096598,0
360979.62,0.031,0.295,0.184,202106.59,0,95,0.1471622523350501,0
335625.62,0.033,0.337,0.113,280886.15,0,118,0.14199432678060747,0
286542.78,0.032,0.336,0.184,243107.89,0,112,0.16603170302369974,0
295190.87,0.022,0.391,0.133,251496.14,0,77,0.16076911034867192,0
299350.22,0.049,0.349,0.106,114835.02,0,97,0.1635483379148837,0
285632.77,0.028,0.339,0.068,349735.42,0,86,0.1211838259064218,0
497228.32,0.045,0.347,0.062,533844.18,0,99,0.05696141962002432,0
328690.72,0.032,0.472,0.093,111613.89,1,105,0.1073516404326666,0
493971.18,0.036,0.326,0.128,225315.33,0,83,0.12408312021982415,0
339156.76,0.044,0.258,0.162,319011.39,0,85,0.12087576846064862,0
312350.17,0.048,0.282,0.158,225126.16,0,117,0.1480210141330518,0
292196.82,0.05,0.416,0.147,264703.62,0,96,0.1607713738757191,0
510352.11,0.032,0.259,0.198,157762.38,0,80,0.08787742966684553,0
301686.0,0.034,0.374,0.124,97334.39,0,100,0.16719715951954156,0
371817.69,0.038,0.3,0.144,364682.89,1,72,0.07590295492451404,0
508054.84,0.038,0.368,0.17,441231.94,0,100,0.1016503264855424,0
332680.91,0.031,0.338,0.184,88951.41,0,119,0.16146912041132033,0
446905.59,0.032,0.287,0.129,134378.91,0,112,0.12071149031197115,0
320829.3,0.034,0.385,0.182,362022.64,0,107,0.14301750131527124,0
299373.81,0.02,0.275,0.152,253778.08,0,83,0.136231503007319,0
442608.9,0.047,0.307,0.046,172259.64,0,73,0.11640603283134532,0
303752.84,0.025,0.264,0.093,152878.39,0,115,0.1209115808569976,0
440331.92,0.032,0.357,0.168,168219.1,0,88,0.15518257758843212,0
516775.77,0.049,0.295,0.094,369248.1,0,72,0.08888369455037837,0
461353.02,0.046,0.319,0.258,593612.48,0,88,0.056433016432877126,0
505530.16,0.036,0.426,0.188,390027.75,0,118,0.10430020802728457,0
490764.85,0.03,0.338,0.158,438542.31,0,107,0.10851607161133692,0
300173.62,0.038,0.379,0.219,245852.86,0,112,0.1694272543210701,0
309476.61,0.026,0.275,0.169,104993.94,0,113,0.1451355507032161,0
398637.27,0.043,0.406,0.199,351222.56,0,74,0.13762542418255064,0
470896.18,0.043,0.4,0.181,409256.55,0,76,0.10874215296269368,0
394985.07,0.025,0.362,0.225,291264.52,0,108,0.14086011094012668,0
482599.64,0.029,0.403,0.137,230511.85,0,109,0.1311835935201307,0
298224.23,0.048,0.305,0.128,321848.13,0,120,0.13112581627736952,0
474540.42,0.04,0.387,0.035,231861.77,0,79,0.10081929844666526,0
301170.02,0.045,0.397,0.084,73967.86,0,87,0.15354574316975617,0
479088.25,0.026,0.356,0.032,419523.67,0,115,0.07515142077736503,0
308306.97,0.045,0.361,0.206,90299.72,0,110,0.17224745731549035,0
291690.34,0.046,0.33,0.092,288731.11,0,95,0.1372616599077448,0
377853.41,0.022,0.264,0.146,375101.95,0,120,0.10412784206750203,0
499702.24,0.049,0.396,0.192,513877.37,1,90,0.03899343028063684,0
312107.21,0.026,0.353,0.142,250499.47,0,120,0.1592700303636675,0
324085.1,0.034,0.28,0.169,175682.96,0,73,0.15109142063049047,0
339176.7,0.021,0.337,0.203,263620.61,0,81,0.14976332096358702,0
521771.97,0.04,0.383,0.143,215829.17,0,109,0.12198107198106295,0
295489.75,0.037,0.375,0.255,152317.63,1,92,0.14705433344657387,0
364483.54,0.027,0.351,0.148,359455.16,0,90,0.1383994591200512,0
288077.95,0.022,0.403,0.231,159780.48,0,93,0.17485864364680886,0
373511.61,0.045,0.385,0.134,443315.49,0,115,0.11316648385366307,0
405459.74,0.024,0.346,0.2,354277.17,0,100,0.13658508579217005,0
297750.54,0.048,0.383,0.178,366936.43,0,104,0.14315999092710252,0
381320.28,0.033,0.367,0.152,379146.64,0,84,0.1360664954848334,0
513709.43,0.028,0.402,0.154,369829.36,0,103,0.10882430800030884,0
511691.06,0.044,0.359,0.125,305418.06,0,108,0.11524095723385613,0
506281.63,0.022,0.337,0.148,264996.68,0,114,0.11702903656624863,0
469405.69,0.03,0.296,0.13,605286.11,0,98,0.05062325442412474,0
519486.92,0.046,0.324,0.204,461744.82,0,94,0.08290752355251152,0
478127.4,0.021,0.431,0.193,272023.32,0,100,0.11913355701243467,0
291148.66,0.039,0.308,0.113,194581.98,0,84,0.14946102294838137,0
516296.99,0.046,0.37,0.183,543017.16,0,73,0.06676352076663605,0
483787.22,0.047,0.308,0.135,338433.07,0,81,0.1177122205765051,0
288564.94,0.037,0.304,0.242,329468.17,0,82,0.14093111215454113,0
520853.34,0.027,0.311,0.245,620904.7,0,107,0.0396449541011058,0
516434.76,0.038,0.364,0.151,555257.39,0,107,0.06566544948905939,0
493246.83,0.044,0.353,0.164,487824.28,0,98,0.09643964028027885,0
510813.65,0.031,0.345,0.174,527460.17,0,80,0.07753115152106715,0
426087.64,0.042,0.361,0.17,278926.32,0,95,0.14155907412086605,0
306982.92,0.022,0.321,0.143,244428.24,0,110,0.15425046299051903,0
485201.6,0.046,0.323,0.163,117956.37,0,116,0.13306334973210915,0
520117.3,0.033,0.351,0.104,602595.9,1,113,0.004414349580889376,0
476431.73,0.024,0.291,0.225,313868.9,0,100,0.10444097469273195,0
442829.79,0.023,0.331,0.129,238251.01,0,72,0.13565056254457236,0
341154.99,0.039,0.406,0.14,152822.5,0,73,0.16419200673403483,0
499760.7,0.032,0.312,0.133,223060.58,1,120,0.07237061521661214,0
291469.92,0.028,0.288,0.106,368807.28,0,75,0.10687872433830359,0
429877.96,0.021,0.383,0.091,295803.92,1,114,0.0715250856516797,0
484029.98,0.046,0.382,0.173,190916.18,0,111,0.13746875489644855,0
496941.3,0.031,0.322,0.206,135768.19,0,110,0.1183031714043809,0
390731.97,0.029,0.331,0.169,348580.5,0,120,0.14029188194623587,0
448340.38,0.047,0.317,0.081,389751.62,0,102,0.10470407576779289,0
319936.55,0.035,0.315,0.136,242302.35,0,87,0.15427010635215194,0
441576.47,0.028,0.326,0.093,268194.31,0,84,0.12154999504432784,0
452188.52,0.025,0.456,0.169,137722.67,0,98,0.1383936139108215,0
506626.91,0.043,0.35,0.126,318582.95,0,106,0.11509895904845052,0
513869.62,0.028,0.288,0.201,158299.52,0,119,0.10062614237082229,0
494595.07,0.045,0.416,0.114,551417.76,1,75,0.018779611627718573,0
338470.02,0.029,0.355,0.012,252928.51,0,89,0.11335701288520905,0
451713.77,0.045,0.348,0.128,404815.64,0,112,0.11477303576503417,0
305110.11,0.03,0.239,0.167,323817.58,0,99,0.11225634873979978,0
373743.08,0.045,0.328,0.167,129781.95,0,90,0.16499070443671793,0
313013.01,0.041,0.412,0.197,334005.44,0,107,0.14682825902872482,0
285418.89,0.038,0.426,0.107,176271.64,0,113,0.16353769937143758,0
294222.56,0.035,0.357,0.192,84816.58,0,117,0.17119897067153217,0
289495.78,0.031,0.328,0.097,245925.91,1,74,0.10164260802461578,0
360573.01,0.048,0.331,0.185,350988.4,0,88,0.14006185427257628,0
344468.56,0.035,0.284,0.175,264701.13,0,107,0.13892934725854766,0
322840.63,0.027,0.315,0.13,131920.3,0,111,0.15751645273671278,0
314320.3,0.03,0.426,0.151,159031.65,0,88,0.1706477736255284,0
398669.14,0.043,0.348,0.132,304660.96,0,77,0.14082474626907615,0
426829.73,0.03,0.343,0.139,177304.09,0,85,0.146662688215992,0
407424.12,0.021,0.353,0.188,121109.32,0,75,0.15418262922755827,0
519019.3,0.041,0.367,0.107,278338.87,1,86,0.06489873051988437,0
330839.66,0.047,0.348,0.26,112732.72,0,106,0.1666464240358736,0
418734.99,0.046,0.297,0.243,157793.8,0,118,0.14479557928740455,0
505186.58,0.036,0.41,0.136,532655.83,0,118,0.07260580085985802,0
336299.25,0.036,0.383,0.158,91064.52,0,103,0.16859435336068213,0
292153.97,0.049,0.393,0.142,174354.86,0,82,0.17552625255345555,0
421788.21,0.04,0.332,0.134,386053.26,0,92,0.1317601475537843,0
309771.36,0.041,0.279,0.201,240983.29,0,97,0.14885000805970916,0
374905.47,0.05,0.357,0.122,147545.42,0,80,0.16027283666515113,0
510724.53,0.037,0.391,0.145,559754.67,0,77,0.06285689121623839,0
480457.71,0.022,0.352,0.177,118524.47,0,100,0.13139424941921496,0
294182.92,0.047,0.266,0.11,117030.58,0,99,0.1328906080925955,0
524538.44,0.034,0.339,0.115,509377.11,0,95,0.07061671479579978,0
514751.57,0.042,0.281,0.172,108657.75,0,82,0.10062530678035514,0
438255.52,0.03,0.424,0.06,122821.23,0,83,0.12335951785308202,0
477747.08,0.035,0.227,0.16,259757.18,0,120,0.09602599377838983,0
330982.31,0.023,0.322,0.133,81133.05,0,79,0.15515815268078037,0
362671.43,0.044,0.343,0.177,222259.51,0,74,0.1600659641552999,0
388279.62,0.032,0.312,0.1,487976.02,0,75,0.08923980280866062,0
471272.92,0.038,0.405,0.155,492911.34,0,76,0.09051437577156007,0
292821.16,0.041,0.362,0.143,241480.78,0,115,0.1674702740808967,0
303250.68,0.039,0.407,0.136,333163.67,0,85,0.14567272660765668,0
286752.9,0.033,0.335,0.227,299248.83,0,77,0.15384759965652178,0
430730.78,0.036,0.385,0.177,238486.18,0,86,0.14462171756131942,0
403552.83,0.03,0.313,0.195,285834.37,0,104,0.1393627530060631,0
356452.59,0.046,0.308,0.131,204975.41,0,97,0.14765336955560654,0
292894.88,0.028,0.483,0.126,156366.82,0,103,0.16575766633980793,0
377782.0,0.046,0.383,0.173,398825.35,0,102,0.1356907272206821,0
306009.19,0.023,0.334,0.17,309007.3,0,111,0.14935096468062614,0
524609.93,0.039,0.47,0.071,410639.29,0,92,0.07195213832537206,0
421767.91,0.038,0.322,0.151,255985.0,0,88,0.14638615124273585,0
337650.81,0.033,0.383,0.212,115625.66,0,78,0.16899558252468266,0
372144.24,0.021,0.373,0.174,304397.21,0,93,0.14253507339377514,0
323795.97,0.034,0.5,0.234,266727.02,2,72,0.07169296146238169,0
507274.21,0.041,0.261,0.136,332957.77,0,77,0.09252513347843472,0
418196.47,0.027,0.357,0.183,432791.05,0,114,0.11472780896492679,0
299713.79,0.038,0.377,0.187,165314.41,0,100,0.17626736782938202,0
517140.22,0.046,0.347,0.222,448385.95,0,117,0.09031078155667405,0
327694.14,0.043,0.382,0.197,293474.31,0,118,0.15567251976170193,0
295651.19,0.032,0.345,0.111,184287.85,0,110,0.15714259222171562,0
314279.93,0.031,0.355,0.14,154236.4,0,75,0.16713844241673942,0
418617.58,0.049,0.363,0.128,289802.33,0,119,0.13685398668756316,0
511572.74,0.033,0.338,0.084,419141.9,0,87,0.08893072085065601,0
518191.85,0.021,0.449,0.182,144636.98,0,86,0.11104969526105835,0
389805.15,0.047,0.375,0.152,188535.15,0,112,0.1628706944274333,0
442846.24,0.029,0.405,0.121,446601.77,1,116,0.050581633091542066,0
498507.05,0.027,0.263,0.171,629996.27,0,84,0.034323913263337946,0
450276.77,0.04,0.312,0.084,396554.36,0,98,0.10269343019272598,0
338090.9,0.03,0.441,0.139,312560.4,0,116,0.1405874674184665,0
516542.26,0.03,0.342,0.085,185570.17,0,82,0.10830141798203508,0
487015.39,0.023,0.376,0.093,446043.11,0,81,0.08964544053703694,0
296393.49,0.022,0.289,0.19,262775.4,0,74,0.14102615681748554,0
411795.37,0.033,0.37,0.068,135619.61,0,91,0.13856153527714182,0
314081.96,0.038,0.426,0.075,232541.56,0,104,0.1422016040918888,0
426053.79,0.02,0.254,0.082,212652.38,0,118,0.09198871774969775,0
303506.05,0.038,0.334,0.173,205083.86,0,114,0.17061669893291243,0
496478.14,0.031,0.268,0.112,218859.03,1,83,0.04930025688192452,0
498317.71,0.042,0.39,0.193,435982.03,0,87,0.09867037140822177,0
481692.46,0.037,0.389,0.192,559243.3,1,109,0.03050899324168732,0
461541.73,0.037,0.432,0.215,240766.37,1,88,0.09961386153821739,0
506580.19,0.025,0.387,0.135,296258.77,0,109,0.11620205296837649,0
481756.08,0.022,0.267,0.148,285197.2,0,98,0.10450126469749932,0
449532.25,0.048,0.354,0.221,369448.35,0,92,0.12438081043925925,0
301480.43,0.025,0.324,0.087,307802.52,0,73,0.12849862827361486,0
325054.69,0.045,0.337,0.054,301312.38,1,119,0.06986996851454308,0
301586.52,0.048,0.323,0.097,299469.57,0,111,0.13488499725345243,0
354843.21,0.023,0.281,0.074,377557.49,0,91,0.09150853043546459,0
484100.64,0.032,0.318,0.154,601990.28,0,120,0.0634923627450823,0
374264.99,0.033,0.255,0.165,235220.33,0,87,0.12972756972284172,0
285702.49,0.034,0.402,0.146,65847.1,0,75,0.16881149563494974,0
411441.81,0.024,0.333,0.159,143012.21,0,109,0.15410297727540545,0
472166.53,0.042,0.313,0.224,192246.61,0,102,0.13351229066562892,0
421358.7,0.038,0.291,0.189,91874.74,0,118,0.12855541833337952,0
522368.05,0.031,0.302,0.177,459591.04,0,105,0.07914469752534659,0
408101.5,0.044,0.323,0.169,86422.63,0,87,0.15416905007635762,0
354165.07,0.041,0.361,0.19,396763.84,0,96,0.1334131130223828,0
492679.13,0.042,0.295,0.131,540508.35,0,93,0.06350051659822675,0
523846.47,0.034,0.359,0.155,469840.05,0,74,0.08820518129570243,0
295217.57,0.03,0.327,0.052,305078.81,0,76,0.11679808989972545,0
288159.36,0.023,0.305,0.196,273051.06,0,110,0.15083650397505788,0
452585.99,0.026,0.275,0.198,393460.12,0,115,0.09532830028493988,0
307787.8,0.035,0.289,0.137,151823.89,0,83,0.1484422726603431,0
493603.73,0.031,0.292,0.197,193188.07,0,113,0.11844248371702293,0
329578.86,0.026,0.301,0.198,78438.76,0,82,0.1485665773899678,0
286963.21,0.039,0.406,0.191,367403.21,0,75,0.1399179094341132,0
313056.47,0.032,0.431,0.137,136916.35,0,92,0.17123170233327367,0
