avgMonthlyIncome,incomeCV,expenseRatio,emiRatio,avgMonthlyBalance,bounceCount,accountAgeMonths,RuleBasedCreditScore
408509.41,0.035,0.351,0.202,337403.97,0,114,746
335396.63,0.027,0.351,0.115,240215.61,0,94,772
286636.88,0.035,0.254,0.157,288586.9,0,114,795
459738.93,0.025,0.415,0.126,134817.73,0,76,771
382184.23,0.032,0.332,0.097,384493.29,0,99,827
285610.7,0.043,0.314,0.18,194085.3,0,80,801
472869.84,0.029,0.339,0.192,348191.63,0,106,814
505864.43,0.041,0.434,0.122,207997.01,0,80,772
381847.45,0.03,0.337,0.173,327076.35,1,113,786
479875.25,0.038,0.361,0.098,398990.73,0,88,777
455519.93,0.024,0.355,0.155,200250.71,0,96,762
490954.03,0.023,0.399,0.135,220863.66,1,97,716
360979.62,0.031,0.295,0.184,202106.59,0,95,774
335625.62,0.033,0.337,0.113,280886.15,0,118,797
286542.78,0.032,0.336,0.184,243107.89,0,112,770
295190.87,0.022,0.391,0.133,251496.14,0,77,793
299350.22,0.049,0.349,0.106,114835.02,0,97,785
285632.77,0.028,0.339,0.068,349735.42,0,86,814
497228.32,0.045,0.347,0.062,533844.18,0,99,784
328690.72,0.032,0.472,0.093,111613.89,1,105,812
493971.18,0.036,0.326,0.128,225315.33,0,83,799
339156.76,0.044,0.258,0.162,319011.39,0,85,789
312350.17,0.048,0.282,0.158,225126.16,0,117,766
292196.82,0.05,0.416,0.147,264703.62,0,96,799
510352.11,0.032,0.259,0.198,157762.38,0,80,839
301686.0,0.034,0.374,0.124,97334.39,0,100,772
371817.69,0.038,0.3,0.144,364682.89,1,72,696
508054.84,0.038,0.368,0.17,441231.94,0,100,807
332680.91,0.031,0.338,0.184,88951.41,0,119,759
446905.59,0.032,0.287,0.129,134378.91,0,112,835
320829.3,0.034,0.385,0.182,362022.64,0,107,804
299373.81,0.02,0.275,0.152,253778.08,0,83,776
442608.9,0.047,0.307,0.046,172259.64,0,73,785
303752.84,0.025,0.264,0.093,152878.39,0,115,807
440331.92,0.032,0.357,0.168,168219.1,0,88,796
516775.77,0.049,0.295,0.094,369248.1,0,72,791
461353.02,0.046,0.319,0.258,593612.48,0,88,790
505530.16,0.036,0.426,0.188,390027.75,0,118,795
490764.85,0.03,0.338,0.158,438542.31,0,107,795
300173.62,0.038,0.379,0.219,245852.86,0,112,808
309476.61,0.026,0.275,0.169,104993.94,0,113,819
398637.27,0.043,0.406,0.199,351222.56,0,74,770
470896.18,0.043,0.4,0.181,409256.55,0,76,787
394985.07,0.025,0.362,0.225,291264.52,0,108,840
482599.64,0.029,0.403,0.137,230511.85,0,109,796
298224.23,0.048,0.305,0.128,321848.13,0,120,783
474540.42,0.04,0.387,0.035,231861.77,0,79,775
301170.02,0.045,0.397,0.084,73967.86,0,87,758
479088.25,0.026,0.356,0.032,419523.67,0,115,814
308306.97,0.045,0.361,0.206,90299.72,0,110,785
291690.34,0.046,0.33,0.092,288731.11,0,95,788
377853.41,0.022,0.264,0.146,375101.95,0,120,821
499702.24,0.049,0.396,0.192,513877.37,1,90,767
312107.21,0.026,0.353,0.142,250499.47,0,120,776
324085.1,0.034,0.28,0.169,175682.96,0,73,807
339176.7,0.021,0.337,0.203,263620.61,0,81,773
521771.97,0.04,0.383,0.143,215829.17,0,109,803
295489.75,0.037,0.375,0.255,152317.63,1,92,808
364483.54,0.027,0.351,0.148,359455.16,0,90,785
288077.95,0.022,0.403,0.231,159780.48,0,93,816
373511.61,0.045,0.385,0.134,443315.49,0,115,819
405459.74,0.024,0.346,0.2,354277.17,0,100,751
297750.54,0.048,0.383,0.178,366936.43,0,104,773
381320.28,0.033,0.367,0.152,379146.64,0,84,763
513709.43,0.028,0.402,0.154,369829.36,0,103,784
511691.06,0.044,0.359,0.125,305418.06,0,108,814
506281.63,0.022,0.337,0.148,264996.68,0,114,767
469405.69,0.03,0.296,0.13,605286.11,0,98,818
519486.92,0.046,0.324,0.204,461744.82,0,94,784
478127.4,0.021,0.431,0.193,272023.32,0,100,777
291148.66,0.039,0.308,0.113,194581.98,0,84,831
516296.99,0.046,0.37,0.183,543017.16,0,73,754
483787.22,0.047,0.308,0.135,338433.07,0,81,812
288564.94,0.037,0.304,0.242,329468.17,0,82,806
520853.34,0.027,0.311,0.245,620904.7,0,107,830
516434.76,0.038,0.364,0.151,555257.39,0,107,801
493246.83,0.044,0.353,0.164,487824.28,0,98,806
510813.65,0.031,0.345,0.174,527460.17,0,80,810
426087.64,0.042,0.361,0.17,278926.32,0,95,812
306982.92,0.022,0.321,0.143,244428.24,0,110,804
485201.6,0.046,0.323,0.163,117956.37,0,116,834
520117.3,0.033,0.351,0.104,602595.9,1,113,759
476431.73,0.024,0.291,0.225,313868.9,0,100,820
442829.79,0.023,0.331,0.129,238251.01,0,72,820
341154.99,0.039,0.406,0.14,152822.5,0,73,820
499760.7,0.032,0.312,0.133,223060.58,1,120,706
291469.92,0.028,0.288,0.106,368807.28,0,75,815
429877.96,0.021,0.383,0.091,295803.92,1,114,778
484029.98,0.046,0.382,0.173,190916.18,0,111,797
496941.3,0.031,0.322,0.206,135768.19,0,110,770
390731.97,0.029,0.331,0.169,348580.5,0,120,799
448340.38,0.047,0.317,0.081,389751.62,0,102,777
319936.55,0.035,0.315,0.136,242302.35,0,87,793
441576.47,0.028,0.326,0.093,268194.31,0,84,799
452188.52,0.025,0.456,0.169,137722.67,0,98,786
506626.91,0.043,0.35,0.126,318582.95,0,106,764
513869.62,0.028,0.288,0.201,158299.52,0,119,809
494595.07,0.045,0.416,0.114,551417.76,1,75,704
338470.02,0.029,0.355,0.012,252928.51,0,89,773
451713.77,0.045,0.348,0.128,404815.64,0,112,797
305110.11,0.03,0.239,0.167,323817.58,0,99,809
373743.08,0.045,0.328,0.167,129781.95,0,90,777
313013.01,0.041,0.412,0.197,334005.44,0,107,826
285418.89,0.038,0.426,0.107,176271.64,0,113,842
294222.56,0.035,0.357,0.192,84816.58,0,117,761
289495.78,0.031,0.328,0.097,245925.91,1,74,726
360573.01,0.048,0.331,0.185,350988.4,0,88,755
344468.56,0.035,0.284,0.175,264701.13,0,107,817
322840.63,0.027,0.315,0.13,131920.3,0,111,766
314320.3,0.03,0.426,0.151,159031.65,0,88,799
398669.14,0.043,0.348,0.132,304660.96,0,77,824
426829.73,0.03,0.343,0.139,177304.09,0,85,799
407424.12,0.021,0.353,0.188,121109.32,0,75,824
519019.3,0.041,0.367,0.107,278338.87,1,86,773
330839.66,0.047,0.348,0.26,112732.72,0,106,770
418734.99,0.046,0.297,0.243,157793.8,0,118,749
505186.58,0.036,0.41,0.136,532655.83,0,118,783
336299.25,0.036,0.383,0.158,91064.52,0,103,779
292153.97,0.049,0.393,0.142,174354.86,0,82,771
421788.21,0.04,0.332,0.134,386053.26,0,92,797
309771.36,0.041,0.279,0.201,240983.29,0,97,794
374905.47,0.05,0.357,0.122,147545.42,0,80,820
510724.53,0.037,0.391,0.145,559754.67,0,77,798
480457.71,0.022,0.352,0.177,118524.47,0,100,826
294182.92,0.047,0.266,0.11,117030.58,0,99,763
524538.44,0.034,0.339,0.115,509377.11,0,95,802
514751.57,0.042,0.281,0.172,108657.75,0,82,845
438255.52,0.03,0.424,0.06,122821.23,0,83,807
477747.08,0.035,0.227,0.16,259757.18,0,120,814
330982.31,0.023,0.322,0.133,81133.05,0,79,782
362671.43,0.044,0.343,0.177,222259.51,0,74,767
388279.62,0.032,0.312,0.1,487976.02,0,75,791
471272.92,0.038,0.405,0.155,492911.34,0,76,767
292821.16,0.041,0.362,0.143,241480.78,0,115,814
303250.68,0.039,0.407,0.136,333163.67,0,85,796
286752.9,0.033,0.335,0.227,299248.83,0,77,777
430730.78,0.036,0.385,0.177,238486.18,0,86,794
403552.83,0.03,0.313,0.195,285834.37,0,104,791
356452.59,0.046,0.308,0.131,204975.41,0,97,785
292894.88,0.028,0.483,0.126,156366.82,0,103,847
377782.0,0.046,0.383,0.173,398825.35,0,102,799
306009.19,0.023,0.334,0.17,309007.3,0,111,785
524609.93,0.039,0.47,0.071,410639.29,0,92,779
421767.91,0.038,0.322,0.151,255985.0,0,88,782
337650.81,0.033,0.383,0.212,115625.66,0,78,779
372144.24,0.021,0.373,0.174,304397.21,0,93,796
323795.97,0.034,0.5,0.234,266727.02,2,72,640
507274.21,0.041,0.261,0.136,332957.77,0,77,792
418196.47,0.027,0.357,0.183,432791.05,0,114,764
299713.79,0.038,0.377,0.187,165314.41,0,100,813
517140.22,0.046,0.347,0.222,448385.95,0,117,810
327694.14,0.043,0.382,0.197,293474.31,0,118,768
295651.19,0.032,0.345,0.111,184287.85,0,110,778
314279.93,0.031,0.355,0.14,154236.4,0,75,798
418617.58,0.049,0.363,0.128,289802.33,0,119,762
511572.74,0.033,0.338,0.084,419141.9,0,87,800
518191.85,0.021,0.449,0.182,144636.98,0,86,828
389805.15,0.047,0.375,0.152,188535.15,0,112,774
442846.24,0.029,0.405,0.121,446601.77,1,116,738
498507.05,0.027,0.263,0.171,629996.27,0,84,766
450276.77,0.04,0.312,0.084,396554.36,0,98,798
338090.9,0.03,0.441,0.139,312560.4,0,116,789
516542.26,0.03,0.342,0.085,185570.17,0,82,799
487015.39,0.023,0.376,0.093,446043.11,0,81,772
296393.49,0.022,0.289,0.19,262775.4,0,74,798
411795.37,0.033,0.37,0.068,135619.61,0,91,822
314081.96,0.038,0.426,0.075,232541.56,0,104,784
426053.79,0.02,0.254,0.082,212652.38,0,118,785
303506.05,0.038,0.334,0.173,205083.86,0,114,812
496478.14,0.031,0.268,0.112,218859.03,1,83,712
498317.71,0.042,0.39,0.193,435982.03,0,87,792
481692.46,0.037,0.389,0.192,559243.3,1,109,765
461541.73,0.037,0.432,0.215,240766.37,1,88,716
506580.19,0.025,0.387,0.135,296258.77,0,109,770
481756.08,0.022,0.267,0.148,285197.2,0,98,781
449532.25,0.048,0.354,0.221,369448.35,0,92,814
301480.43,0.025,0.324,0.087,307802.52,0,73,752
325054.69,0.045,0.337,0.054,301312.38,1,119,747
301586.52,0.048,0.323,0.097,299469.57,0,111,789
354843.21,0.023,0.281,0.074,377557.49,0,91,783
484100.64,0.032,0.318,0.154,601990.28,0,120,823
374264.99,0.033,0.255,0.165,235220.33,0,87,787
285702.49,0.034,0.402,0.146,65847.1,0,75,808
411441.81,0.024,0.333,0.159,143012.21,0,109,788
472166.53,0.042,0.313,0.224,192246.61,0,102,765
421358.7,0.038,0.291,0.189,91874.74,0,118,781
522368.05,0.031,0.302,0.177,459591.04,0,105,809
408101.5,0.044,0.323,0.169,86422.63,0,87,751
354165.07,0.041,0.361,0.19,396763.84,0,96,826
492679.13,0.042,0.295,0.131,540508.35,0,93,772
523846.47,0.034,0.359,0.155,469840.05,0,74,797
295217.57,0.03,0.327,0.052,305078.81,0,76,767
288159.36,0.023,0.305,0.196,273051.06,0,110,803
452585.99,0.026,0.275,0.198,393460.12,0,115,820
307787.8,0.035,0.289,0.137,151823.89,0,83,820
493603.73,0.031,0.292,0.197,193188.07,0,113,817
329578.86,0.026,0.301,0.198,78438.76,0,82,752
286963.21,0.039,0.406,0.191,367403.21,0,75,816
313056.47,0.032,0.431,0.137,136916.35,0,92,798
513849.7,0.038,0.335,0.195,198462.35,0,111,791
477691.36,0.044,0.258,0.112,109298.2,0,108,780
288265.97,0.041,0.318,0.167,214246.12,0,84,812
487790.22,0.037,0.332,0.174,170459.64,0,95,778
305188.56,0.039,0.366,0.154,243839.26,0,96,827
507581.14,0.028,0.363,0.166,364680.5,0,120,812
332905.79,0.023,0.347,0.127,135667.97,0,104,808
313906.47,0.021,0.361,0.13,271817.68,1,89,725
303908.8,0.035,0.368,0.195,144852.25,0,75,819
508822.44,0.031,0.371,0.215,445562.93,0,77,807
405065.24,0.027,0.321,0.162,408088.94,0,93,797
416026.69,0.044,0.35,0.127,472244.51,0,105,781
482134.92,0.038,0.439,0.169,142244.61,0,80,790
286948.56,0.045,0.462,0.099,379155.2,0,94,815
478723.25,0.038,0.357,0.214,370947.33,0,90,790
507017.23,0.042,0.307,0.2,463059.58,0,120,770
518548.28,0.02,0.351,0.127,500553.93,0,112,803
315826.4,0.042,0.342,0.106,220299.45,0,88,821
509217.22,0.032,0.319,0.172,390053.38,0,92,789
297939.02,0.044,0.334,0.213,223249.12,0,86,786
514483.51,0.039,0.325,0.064,331448.32,0,116,803
398786.96,0.028,0.467,0.261,419863.41,0,96,813
428945.78,0.04,0.354,0.188,365122.12,0,120,804
304690.95,0.023,0.393,0.161,250645.28,0,82,802
492597.78,0.027,0.42,0.11,393035.62,0,112,768
309345.48,0.035,0.341,0.137,157629.62,0,113,829
374146.22,0.038,0.375,0.248,358569.57,0,100,765
326623.71,0.028,0.404,0.13,94490.77,0,114,803
509884.81,0.045,0.377,0.14,253963.16,0,103,779
304434.59,0.044,0.358,0.093,263923.54,0,72,819
454402.18,0.043,0.292,0.198,503378.9,0,120,757
406188.15,0.028,0.358,0.138,456805.71,0,80,831
502888.98,0.044,0.327,0.147,333104.48,0,101,836
518458.66,0.033,0.301,0.226,476840.43,0,120,797
484993.18,0.048,0.278,0.134,415386.2,0,97,790
320197.79,0.038,0.297,0.197,311445.95,0,107,804
296734.73,0.02,0.318,0.067,315495.38,1,97,752
311858.71,0.032,0.411,0.085,317440.26,0,119,797
323264.18,0.042,0.337,0.155,301000.55,0,93,827
486104.17,0.03,0.365,0.153,242162.47,0,90,799
505576.61,0.036,0.439,0.235,173586.92,0,83,796
308990.01,0.049,0.329,0.107,75617.93,0,90,764
372465.1,0.042,0.318,0.255,437851.61,0,74,794
444722.77,0.04,0.417,0.083,388109.46,0,118,818
486386.78,0.047,0.388,0.1,407368.36,0,97,817
516743.46,0.023,0.316,0.062,577495.98,0,78,793
287014.17,0.045,0.386,0.151,218170.93,1,115,773
378630.47,0.029,0.411,0.037,83151.8,0,73,764
368175.31,0.044,0.347,0.18,105237.99,0,97,814
313725.09,0.039,0.306,0.088,331698.6,0,119,812
358109.21,0.048,0.397,0.161,337795.32,0,101,755
505451.72,0.049,0.318,0.089,490735.65,0,102,787
480820.85,0.049,0.361,0.158,539143.18,0,100,780
442257.01,0.036,0.399,0.155,238954.33,0,81,799
355603.72,0.02,0.405,0.142,279231.38,0,75,805
327137.57,0.042,0.38,0.182,225495.13,0,83,819
492117.47,0.048,0.33,0.089,108898.03,0,76,777
418016.57,0.047,0.388,0.106,104584.71,0,88,775
502463.98,0.046,0.42,0.148,430372.61,0,115,812
500676.22,0.047,0.276,0.093,398812.01,0,114,797
336600.07,0.031,0.375,0.102,281554.5,0,101,782
308329.02,0.021,0.332,0.211,76103.38,0,107,823
478871.71,0.024,0.342,0.136,126594.63,0,83,808
487237.95,0.047,0.316,0.125,371492.51,0,75,802
306005.86,0.033,0.335,0.194,95346.88,0,108,801
484905.88,0.022,0.452,0.236,508225.84,0,105,807
304411.48,0.041,0.393,0.172,329999.02,0,78,838
399850.19,0.032,0.431,0.26,463160.96,0,106,781
430913.89,0.032,0.349,0.143,483765.04,0,83,791
330032.32,0.037,0.402,0.171,308577.39,0,118,778
503882.22,0.038,0.301,0.169,489942.33,0,116,830
469666.11,0.025,0.328,0.118,593236.33,0,95,769
368205.19,0.032,0.327,0.157,119361.14,0,114,786
299303.92,0.037,0.33,0.187,311316.96,0,86,796
350501.81,0.046,0.348,0.0,318759.28,0,114,838
479285.74,0.023,0.282,0.159,426575.28,0,103,783
417722.44,0.034,0.356,0.197,262909.35,0,97,797
487478.64,0.029,0.455,0.204,188098.27,0,81,798
501457.81,0.047,0.358,0.079,424484.3,0,104,788
287635.72,0.044,0.405,0.187,230136.38,0,78,779
465867.12,0.046,0.413,0.109,350483.1,0,103,821
307659.29,0.028,0.291,0.05,109585.93,0,97,807
501653.26,0.03,0.398,0.168,112266.86,0,89,810
486386.42,0.038,0.339,0.028,546765.96,0,89,768
488357.81,0.037,0.345,0.219,137514.13,0,96,819
517102.78,0.043,0.248,0.148,362812.95,0,99,800
499106.42,0.038,0.357,0.212,208132.04,1,74,743
491368.48,0.032,0.387,0.153,539721.97,0,79,787
513464.77,0.036,0.421,0.2,512704.34,0,114,811
293911.26,0.036,0.312,0.144,337414.01,0,91,815
507594.34,0.026,0.31,0.27,111663.14,0,87,828
310144.61,0.038,0.329,0.126,143897.86,0,120,791
496690.76,0.037,0.384,0.155,293478.71,1,110,701
472421.9,0.029,0.333,0.086,288582.47,0,111,799
476283.3,0.042,0.319,0.048,254150.94,0,95,823
480371.12,0.027,0.427,0.115,529459.69,0,80,778
515090.06,0.045,0.325,0.168,552003.9,0,89,775
292658.54,0.035,0.421,0.153,366671.32,0,77,825
470933.38,0.039,0.333,0.251,288241.06,0,117,828
357948.37,0.03,0.471,0.2,394158.31,0,85,792
311147.03,0.024,0.389,0.239,365318.33,0,77,831
409603.54,0.027,0.311,0.197,306524.87,0,79,807
353740.65,0.029,0.301,0.094,248298.93,0,101,785
506787.12,0.032,0.321,0.103,243166.36,1,119,765
504178.27,0.033,0.357,0.087,403746.51,0,102,750
426719.64,0.039,0.269,0.101,461502.27,0,77,845
509201.23,0.021,0.406,0.26,196233.2,0,109,792
287769.8,0.027,0.339,0.251,340023.37,0,110,759
470761.08,0.048,0.337,0.121,133430.25,0,91,788
378580.54,0.037,0.445,0.123,300324.2,0,115,760
357479.49,0.036,0.349,0.149,381052.02,0,102,778
371917.44,0.047,0.32,0.109,213461.3,2,96,664
481950.18,0.046,0.336,0.092,468545.98,0,104,803
402388.39,0.037,0.334,0.111,293002.47,0,96,793
507011.52,0.044,0.28,0.25,256308.21,0,99,823
409815.7,0.038,0.402,0.198,415077.62,0,104,801
514842.82,0.04,0.378,0.157,153711.81,0,81,772
507996.72,0.048,0.399,0.074,263676.73,0,76,788
512231.46,0.04,0.308,0.153,157771.21,0,98,788
375095.32,0.032,0.364,0.234,253513.22,0,73,805
355485.21,0.03,0.35,0.186,237093.33,0,111,837
291710.83,0.025,0.323,0.096,69668.85,0,112,776
511980.89,0.036,0.364,0.122,458002.93,0,90,795
475240.15,0.033,0.271,0.033,350495.02,0,94,735
485042.23,0.027,0.444,0.19,570541.67,0,119,797
495795.6,0.031,0.49,0.091,455844.49,0,88,816
470936.81,0.046,0.286,0.196,305964.6,0,81,797
505088.7,0.027,0.382,0.116,489490.85,0,95,777
499900.43,0.026,0.347,0.184,438735.99,0,82,795
338004.75,0.026,0.409,0.151,81849.97,0,111,764
501360.3,0.028,0.413,0.114,408059.96,1,110,747
306889.52,0.024,0.259,0.181,156058.74,0,113,796
502220.76,0.049,0.329,0.158,282498.66,0,86,778
479921.7,0.033,0.294,0.183,114900.32,0,84,842
317450.67,0.033,0.502,0.142,231935.35,0,110,782
508188.64,0.021,0.401,0.219,302555.86,0,92,768
297594.62,0.05,0.308,0.109,269909.53,0,119,802
491606.75,0.05,0.284,0.188,257511.53,0,118,814
312769.14,0.023,0.31,0.116,136469.55,0,102,823
389377.88,0.025,0.394,0.13,334538.4,0,81,813
495504.27,0.036,0.332,0.178,230727.79,0,106,812
519735.04,0.025,0.396,0.138,217720.05,0,117,806
304469.79,0.026,0.353,0.255,307750.69,0,119,813
393821.7,0.041,0.361,0.177,398348.02,0,117,828
318977.62,0.025,0.345,0.211,349828.51,0,118,844
506890.41,0.021,0.359,0.169,412324.99,0,95,809
340736.58,0.038,0.373,0.13,83604.26,0,109,775
377884.15,0.044,0.415,0.15,281399.55,0,100,774
321492.76,0.038,0.349,0.209,80514.05,1,117,710
301562.75,0.039,0.297,0.168,269283.4,0,106,781
513197.88,0.039,0.298,0.209,334327.58,0,99,838
506188.91,0.025,0.382,0.159,272709.16,0,91,799
305428.86,0.049,0.423,0.216,77307.63,0,111,781
321730.37,0.041,0.286,0.181,347366.44,0,85,786
511335.61,0.047,0.413,0.193,512398.46,0,99,812
477517.48,0.029,0.371,0.11,456066.3,0,107,804
466095.06,0.03,0.364,0.133,171995.1,0,117,810
483292.53,0.047,0.272,0.133,145062.71,0,84,843
295217.82,0.041,0.351,0.205,80708.71,0,105,793
464853.59,0.038,0.445,0.207,327904.38,0,83,784
523099.83,0.035,0.309,0.097,354633.79,0,102,787
401032.23,0.04,0.387,0.084,344708.34,0,97,798
298863.81,0.022,0.265,0.097,324243.04,1,72,765
522560.99,0.047,0.306,0.158,362696.52,0,112,786
298725.34,0.029,0.416,0.209,262319.5,0,87,777
422690.16,0.044,0.392,0.101,379173.21,0,120,784
495989.13,0.036,0.397,0.118,318326.43,0,76,821
524780.21,0.036,0.31,0.206,541485.57,0,115,779
289441.45,0.029,0.398,0.183,77150.52,0,104,774
294968.91,0.044,0.306,0.102,331156.66,0,120,838
489472.2,0.021,0.376,0.15,501053.06,0,97,828
515784.65,0.021,0.418,0.012,248248.25,0,116,759
335953.36,0.027,0.31,0.072,96014.35,0,120,758
297025.01,0.05,0.297,0.112,379188.6,0,117,765
477826.75,0.048,0.389,0.109,582100.02,0,106,794
298903.87,0.03,0.283,0.038,99104.79,0,91,825
303401.58,0.022,0.336,0.156,269125.32,0,97,800
298296.21,0.037,0.406,0.275,157197.84,0,112,780
350602.25,0.042,0.252,0.149,302839.31,1,80,776
519667.36,0.036,0.339,0.158,463238.33,0,92,787
300849.34,0.049,0.369,0.125,137981.05,0,103,820
431539.44,0.025,0.298,0.129,286328.72,0,117,799
459080.11,0.029,0.365,0.176,416348.97,0,96,781
309076.11,0.022,0.376,0.244,111504.07,0,73,785
365322.48,0.044,0.377,0.154,169516.67,1,83,730
310191.38,0.048,0.299,0.061,207008.86,0,118,809
491871.04,0.024,0.323,0.123,602164.38,0,108,813
491661.01,0.036,0.336,0.164,237993.32,0,103,797
522660.05,0.021,0.373,0.147,120333.39,0,109,835
513579.2,0.037,0.335,0.152,509636.91,1,90,759
337226.13,0.029,0.332,0.171,319461.91,0,90,818
293279.77,0.037,0.336,0.219,90824.71,0,90,789
508558.69,0.036,0.374,0.163,452123.21,0,115,876
475236.48,0.026,0.353,0.137,176005.34,0,85,837
340962.62,0.035,0.268,0.165,139501.26,1,95,788
433630.69,0.042,0.338,0.149,571158.39,0,103,824
495247.45,0.047,0.338,0.138,260555.19,0,93,820
397857.2,0.05,0.366,0.122,106979.32,1,106,734
305314.59,0.024,0.429,0.2,75923.62,0,88,828
371764.4,0.031,0.351,0.152,95051.5,0,117,773
489292.37,0.021,0.32,0.142,323096.17,0,84,780
338934.75,0.037,0.366,0.14,157330.28,0,85,791
521689.67,0.025,0.344,0.203,195827.01,0,112,813
286537.46,0.035,0.23,0.172,188449.14,1,107,760
455831.79,0.028,0.31,0.113,151862.29,0,94,776
419746.17,0.033,0.293,0.216,242553.47,0,115,801
318394.65,0.05,0.357,0.133,396110.91,0,78,791
506309.05,0.048,0.323,0.201,272981.42,0,119,793
285286.16,0.046,0.375,0.179,172159.38,0,98,769
423828.02,0.034,0.294,0.125,157916.1,0,110,768
522470.56,0.044,0.296,0.188,320977.01,0,95,788
293537.83,0.046,0.336,0.151,154343.54,0,93,804
336074.98,0.04,0.382,0.152,300934.7,0,107,769
305955.19,0.035,0.383,0.215,239849.84,0,115,788
303348.62,0.032,0.328,0.116,213400.76,0,92,809
515447.29,0.041,0.316,0.062,587374.3,0,87,791
451587.07,0.026,0.31,0.184,299910.13,0,77,813
308269.15,0.027,0.291,0.139,159202.84,1,79,735
290016.08,0.049,0.355,0.209,300705.97,0,114,802
446737.15,0.049,0.355,0.086,495415.16,0,76,744
303896.61,0.046,0.353,0.084,241639.22,0,103,808
294620.81,0.026,0.318,0.1,116193.82,0,120,801
355650.22,0.036,0.376,0.127,236800.31,0,78,823
427063.34,0.041,0.399,0.087,440041.23,1,117,767
356863.84,0.032,0.39,0.205,212776.72,0,84,790
421053.45,0.046,0.278,0.092,326942.45,0,82,798
296414.19,0.035,0.321,0.024,143602.02,0,104,776
304836.5,0.032,0.317,0.182,273710.9,0,112,802
299467.44,0.026,0.385,0.149,252507.98,1,78,710
411194.62,0.03,0.372,0.203,129685.08,0,90,798
401204.24,0.037,0.377,0.131,401711.47,0,74,785
485079.88,0.037,0.367,0.169,313429.19,0,76,783
494120.2,0.043,0.341,0.059,274338.17,0,98,825
505552.22,0.024,0.321,0.181,602341.32,0,85,787
312904.97,0.034,0.336,0.152,91028.44,0,113,761
502260.83,0.033,0.291,0.169,309065.95,0,98,775
328239.75,0.049,0.334,0.123,285141.15,0,103,773
319894.49,0.035,0.333,0.126,201417.33,0,91,838
297599.84,0.023,0.374,0.22,104067.1,0,105,799
484733.39,0.025,0.357,0.097,146885.05,0,109,812
311764.58,0.022,0.385,0.182,125923.39,0,80,808
347404.62,0.037,0.292,0.151,423365.89,0,77,774
285603.24,0.032,0.286,0.125,218575.05,0,117,839
457492.22,0.038,0.351,0.153,116371.63,0,111,816
363558.12,0.049,0.312,0.063,382792.68,0,86,820
420316.31,0.047,0.323,0.127,400791.12,0,94,821
298645.65,0.047,0.393,0.129,296389.8,1,78,741
524167.83,0.033,0.379,0.168,620878.22,0,95,767
476638.23,0.03,0.321,0.195,337342.73,0,89,783
496773.76,0.027,0.365,0.157,160573.46,0,107,785
498628.85,0.02,0.308,0.216,362649.67,0,90,815
497422.4,0.025,0.43,0.201,253073.04,1,92,651
287231.9,0.04,0.342,0.193,271803.78,0,114,767
300508.89,0.047,0.356,0.161,222243.41,0,99,800
359386.05,0.027,0.333,0.174,97701.18,0,103,803
481387.59,0.037,0.304,0.088,272458.62,0,76,806
476938.92,0.032,0.363,0.183,540579.98,0,76,785
438240.4,0.024,0.326,0.216,423959.73,0,115,799
295099.34,0.027,0.432,0.118,244448.08,0,90,780
387336.79,0.031,0.343,0.176,102254.25,0,111,792
511504.46,0.046,0.271,0.178,519529.81,0,89,803
307500.62,0.037,0.378,0.186,116330.09,0,103,808
480195.5,0.033,0.426,0.096,271063.78,0,77,813
